Order ID,Order Date,Product ID,Product Category,Supplier,Warehouse,Inventory Quantity,Reorder Level,Lead Time,Transportation Cost,Delivery Date,Delivery Delay (Days),Sales Quantity,Sales Revenue,Customer Region,Customer ID,Order Status,Purchase Cost,Profit Margin,Is On-Time,Is Stockout Risk
ORD-104342,2023-06-01 21:46:46,PRD-0013,Packaging Materials,Supplier-18,WH-South,88,53,26,539.75,2023-06-27 21:46:46,1,2,607.2,Latin America,CUST-00702,Delivered,483.82,0.2032,False,False
ORD-108813,2023-06-01 21:46:46,PRD-0043,Consumer Goods,Supplier-15,WH-South,683,421,15,221.26,2023-06-16 21:46:46,0,24,12261.35,Latin America,CUST-00606,Delivered,7428.85,0.3941,True,False
ORD-108138,2023-06-01 21:46:46,PRD-0060,Automotive Parts,Supplier-01,WH-Central,390,265,23,397.14,2023-06-24 21:46:46,0,17,7260.0,Europe,CUST-00906,Delivered,5872.0,0.1912,True,False
ORD-106129,2023-06-01 21:46:46,PRD-0040,Consumer Goods,Supplier-01,WH-Central,567,400,21,255.73,2023-06-22 21:46:46,0,24,3686.19,North America,CUST-01341,Delivered,2650.49,0.281,True,False
ORD-105281,2023-06-02 08:28:45,PRD-0023,Packaging Materials,Supplier-06,WH-South,359,231,12,283.23,2023-06-14 08:28:45,0,22,6469.25,Europe,CUST-00961,Delivered,4648.71,0.2814,True,False
ORD-100620,2023-06-02 15:21:47,PRD-0025,Packaging Materials,Supplier-17,WH-Central,516,360,13,268.87,2023-06-15 15:21:47,0,20,6400.22,Middle East & Africa,CUST-00583,Delivered,4761.33,0.2561,True,False
ORD-106893,2023-06-02 23:09:25,PRD-0042,Consumer Goods,Supplier-04,WH-East,134,110,10,175.19,2023-06-12 23:09:25,0,6,1019.46,North America,CUST-00327,Delivered,544.98,0.4654,True,False
ORD-107460,2023-06-03 01:37:04,PRD-0036,Industrial Equipment,Supplier-03,WH-West,455,400,30,341.83,2023-07-03 01:37:04,4,25,8697.4,Asia Pacific,CUST-00487,Delivered,7936.56,0.0875,False,False
ORD-104027,2023-06-03 05:18:39,PRD-0008,Packaging Materials,Supplier-05,WH-North,288,307,23,308.86,2023-06-26 05:18:39,0,21,9316.36,Europe,CUST-01298,Delivered,6980.45,0.2507,True,True
ORD-102403,2023-06-03 07:58:00,PRD-0026,Consumer Goods,Supplier-03,WH-East,118,94,23,327.6,2023-06-26 07:58:00,0,11,1664.27,Latin America,CUST-00539,Delivered,1218.25,0.268,True,False
ORD-104208,2023-06-03 07:58:00,PRD-0015,Electronics,Supplier-16,WH-Central,628,466,9,125.33,2023-06-12 07:58:00,0,30,3832.79,Australia & Oceania,CUST-01309,Delivered,2786.91,0.2729,True,False
ORD-102899,2023-06-03 07:58:00,PRD-0004,Automotive Parts,Supplier-09,WH-North,245,156,4,49.41,2023-06-07 07:58:00,0,0,0.0,Australia & Oceania,CUST-00799,Cancelled,0.0,0.0,False,False
ORD-108319,2023-06-03 08:39:21,PRD-0047,Packaging Materials,Supplier-10,WH-South,643,485,17,374.6,2023-06-20 08:39:21,0,31,18598.49,Australia & Oceania,CUST-00901,Delivered,13291.23,0.2854,True,False
ORD-102817,2023-06-03 11:55:25,PRD-0053,Consumer Goods,Supplier-18,WH-North,317,358,23,291.0,2023-06-26 11:55:25,0,24,4908.79,North America,CUST-00398,Delivered,3264.48,0.335,True,True
ORD-107345,2023-06-03 11:55:25,PRD-0031,Electronics,Supplier-03,WH-West,153,157,20,184.91,2023-06-23 11:55:25,0,10,4620.47,Asia Pacific,CUST-00477,Delivered,3499.46,0.2426,True,True
ORD-103584,2023-06-03 12:58:39,PRD-0044,Electronics,Supplier-01,WH-North,467,291,26,510.48,2023-06-29 12:58:39,1,16,1629.55,Asia Pacific,CUST-01269,Delivered,1031.81,0.3668,False,False
ORD-103394,2023-06-03 13:50:17,PRD-0031,Electronics,Supplier-03,WH-North,210,157,22,183.68,2023-06-25 13:50:17,0,7,3659.68,Asia Pacific,CUST-00757,Delivered,2449.62,0.3306,True,False
ORD-103518,2023-06-03 13:50:17,PRD-0002,Packaging Materials,Supplier-16,WH-Central,158,131,10,199.39,2023-06-13 13:50:17,0,7,1711.33,Asia Pacific,CUST-00526,Delivered,1380.62,0.1932,True,False
ORD-102794,2023-06-03 13:50:17,PRD-0049,Automotive Parts,Supplier-15,WH-Central,677,425,12,273.75,2023-06-15 13:50:17,0,24,6423.32,North America,CUST-00930,Delivered,5961.08,0.072,True,False
ORD-107010,2023-06-04 10:11:50,PRD-0001,Industrial Equipment,Supplier-18,WH-South,202,271,24,442.98,2023-06-28 10:11:50,0,19,9062.76,North America,CUST-01023,Delivered,7375.8,0.1861,True,True
ORD-100698,2023-06-04 17:04:54,PRD-0054,Electronics,Supplier-10,WH-East,498,337,15,233.02,2023-06-19 17:04:54,0,23,10516.18,Asia Pacific,CUST-00289,Delivered,7698.91,0.2679,True,False
ORD-104250,2023-06-04 17:04:54,PRD-0037,Automotive Parts,Supplier-10,WH-North,339,332,11,193.05,2023-06-15 17:04:54,0,25,10350.78,Europe,CUST-00617,Delivered,8755.02,0.1542,True,False
ORD-104150,2023-06-04 20:48:51,PRD-0054,Electronics,Supplier-10,WH-Central,384,337,20,296.8,2023-06-24 20:48:51,2,16,7727.08,North America,CUST-00853,Delivered,5355.76,0.3069,False,False
ORD-106839,2023-06-04 22:15:33,PRD-0025,Packaging Materials,Supplier-17,WH-East,417,360,17,359.41,2023-06-21 22:15:33,2,19,6767.01,North America,CUST-00758,Delivered,4523.26,0.3316,False,False
ORD-105436,2023-06-04 22:15:33,PRD-0004,Automotive Parts,Supplier-09,WH-East,190,156,4,69.56,2023-06-08 22:15:33,0,8,2261.77,Europe,CUST-00740,Delivered,2010.27,0.1112,True,False
ORD-108627,2023-06-05 01:08:23,PRD-0028,Automotive Parts,Supplier-17,WH-South,371,429,16,216.68,2023-06-21 01:08:23,1,21,7315.94,Europe,CUST-00122,Delivered,5399.12,0.262,False,True
ORD-107687,2023-06-05 02:16:19,PRD-0029,Industrial Equipment,Supplier-11,WH-Central,481,410,17,201.64,2023-06-22 02:16:19,0,30,11649.72,Latin America,CUST-00582,Delivered,9147.5,0.2148,True,False
ORD-100492,2023-06-05 05:51:00,PRD-0030,Raw Materials,Supplier-03,WH-South,367,456,25,429.08,2023-06-30 05:51:00,0,29,1484.5,Middle East & Africa,CUST-00907,Delivered,1315.79,0.1136,True,True
ORD-107683,2023-06-05 13:56:36,PRD-0028,Automotive Parts,Supplier-17,WH-South,784,429,14,183.37,2023-06-19 13:56:36,0,25,9298.76,Middle East & Africa,CUST-01335,Delayed,6427.52,0.3088,True,False
ORD-102514,2023-06-05 13:56:36,PRD-0024,Automotive Parts,Supplier-06,WH-Central,708,466,18,300.73,2023-06-23 13:56:36,6,30,1819.17,Europe,CUST-00183,Delivered,1356.24,0.2545,False,False
ORD-100002,2023-06-05 13:56:36,PRD-0008,Packaging Materials,Supplier-05,WH-South,318,307,25,357.57,2023-06-30 13:56:36,0,17,7000.6,Middle East & Africa,CUST-00180,Delivered,5650.84,0.1928,True,False
ORD-108401,2023-06-05 19:11:48,PRD-0028,Automotive Parts,Supplier-17,WH-Central,515,429,16,217.24,2023-06-21 19:11:48,1,21,8136.44,Middle East & Africa,CUST-01340,Delivered,5399.12,0.3364,False,False
ORD-100406,2023-06-05 22:25:54,PRD-0057,Automotive Parts,Supplier-15,WH-Central,92,77,18,301.69,2023-06-23 22:25:54,3,5,221.83,Asia Pacific,CUST-00675,Delivered,174.74,0.2123,False,False
ORD-107212,2023-06-06 01:53:23,PRD-0020,Industrial Equipment,Supplier-03,WH-North,475,425,24,290.21,2023-06-30 01:53:23,0,26,10658.25,Latin America,CUST-00399,Delivered,8219.8,0.2288,True,False
ORD-100725,2023-06-06 02:18:17,PRD-0009,Automotive Parts,Supplier-18,WH-West,764,476,25,260.14,2023-07-01 02:18:17,0,32,1455.05,North America,CUST-00275,Delivered,1263.64,0.1315,True,False
ORD-104539,2023-06-06 14:14:04,PRD-0019,Electronics,Supplier-07,WH-East,95,91,18,188.08,2023-06-24 14:14:04,3,6,117.97,North America,CUST-00556,Delivered,81.32,0.3107,False,False
ORD-107872,2023-06-06 16:24:04,PRD-0013,Packaging Materials,Supplier-18,WH-West,38,53,24,447.54,2023-06-30 16:24:04,0,3,877.57,Asia Pacific,CUST-01109,Delivered,725.73,0.173,True,True
ORD-101340,2023-06-06 19:12:36,PRD-0034,Packaging Materials,Supplier-03,WH-North,461,410,21,364.65,2023-06-27 19:12:36,0,18,4667.58,North America,CUST-01082,Delivered,3849.45,0.1753,True,False
ORD-107959,2023-06-06 21:53:36,PRD-0009,Automotive Parts,Supplier-18,WH-South,701,476,24,522.28,2023-06-30 21:53:36,0,32,1434.17,Australia & Oceania,CUST-01178,Delivered,1263.64,0.1189,True,False
ORD-105746,2023-06-06 23:02:00,PRD-0017,Industrial Equipment,Supplier-09,WH-West,771,452,9,122.75,2023-06-15 23:02:00,1,21,6271.86,Latin America,CUST-00178,Delayed,4662.97,0.2565,False,False
ORD-108890,2023-06-06 23:02:00,PRD-0052,Automotive Parts,Supplier-06,WH-West,314,223,13,169.75,2023-06-19 23:02:00,1,15,3493.7,North America,CUST-00848,Delivered,2972.89,0.1491,False,False
ORD-102811,2023-06-06 23:14:23,PRD-0015,Electronics,Supplier-16,WH-East,543,466,20,458.19,2023-06-26 23:14:23,5,24,2957.95,Latin America,CUST-00510,Delivered,2229.52,0.2463,False,False
ORD-108545,2023-06-06 23:14:23,PRD-0006,Raw Materials,Supplier-05,WH-West,155,162,28,282.96,2023-07-04 23:14:23,1,9,4403.42,North America,CUST-00833,Delivered,3652.92,0.1704,False,True
ORD-103492,2023-06-07 08:55:35,PRD-0032,Packaging Materials,Supplier-06,WH-West,590,490,15,349.15,2023-06-22 08:55:35,3,32,4094.11,Asia Pacific,CUST-01167,Delivered,2897.85,0.2922,False,False
ORD-108291,2023-06-07 08:55:35,PRD-0053,Consumer Goods,Supplier-18,WH-North,341,358,25,500.35,2023-07-02 08:55:35,0,20,4273.83,Middle East & Africa,CUST-00760,Delivered,2720.4,0.3635,True,True
ORD-106771,2023-06-07 17:38:24,PRD-0024,Automotive Parts,Supplier-06,WH-Central,583,466,13,196.89,2023-06-20 17:38:24,1,36,2099.48,Australia & Oceania,CUST-00658,Delivered,1627.49,0.2248,False,False
ORD-104506,2023-06-07 20:26:59,PRD-0005,Packaging Materials,Supplier-10,WH-East,226,152,17,335.22,2023-06-24 20:26:59,0,14,260.12,Asia Pacific,CUST-00861,Delayed,211.83,0.1856,True,False
ORD-106833,2023-06-07 20:26:59,PRD-0031,Electronics,Supplier-03,WH-North,222,157,27,585.72,2023-07-04 20:26:59,1,10,4816.47,Latin America,CUST-00079,Delivered,3499.46,0.2734,False,False
ORD-105919,2023-06-07 21:50:55,PRD-0054,Electronics,Supplier-10,WH-West,485,337,14,279.01,2023-06-21 21:50:55,0,28,14809.55,Middle East & Africa,CUST-00613,Delivered,9372.59,0.3671,True,False
ORD-103529,2023-06-07 21:50:55,PRD-0016,Electronics,Supplier-02,WH-Central,375,285,10,125.58,2023-06-17 21:50:55,4,19,3172.35,Latin America,CUST-00415,Delivered,2469.76,0.2215,False,False
ORD-100522,2023-06-08 08:05:57,PRD-0020,Industrial Equipment,Supplier-03,WH-North,367,425,27,520.79,2023-07-05 08:05:57,1,23,10511.58,Latin America,CUST-01315,Delivered,7271.36,0.3083,False,True
ORD-102062,2023-06-08 18:08:27,PRD-0042,Consumer Goods,Supplier-04,WH-East,203,110,16,167.04,2023-06-24 18:08:27,4,0,0.0,Australia & Oceania,CUST-00886,Cancelled,0.0,0.0,False,False
ORD-104213,2023-06-08 22:01:23,PRD-0004,Automotive Parts,Supplier-09,WH-West,258,156,11,136.38,2023-06-19 22:01:23,3,12,3606.72,Latin America,CUST-00847,Delayed,3015.41,0.1639,False,False
ORD-106021,2023-06-08 22:01:23,PRD-0049,Automotive Parts,Supplier-15,WH-West,541,425,15,251.52,2023-06-23 22:01:23,0,32,9598.08,North America,CUST-01026,Delivered,7948.1,0.1719,True,False
ORD-100018,2023-06-09 04:09:41,PRD-0022,Automotive Parts,Supplier-15,WH-East,134,73,7,68.96,2023-06-16 04:09:41,0,4,231.46,Europe,CUST-00351,Delivered,199.56,0.1378,True,False
ORD-107088,2023-06-09 21:54:30,PRD-0037,Automotive Parts,Supplier-10,WH-East,491,332,16,199.21,2023-06-25 21:54:30,0,29,12457.62,Latin America,CUST-00632,Delivered,10155.82,0.1848,True,False
ORD-100416,2023-06-10 09:31:27,PRD-0058,Consumer Goods,Supplier-16,WH-North,136,112,11,138.46,2023-06-21 09:31:27,0,7,2420.27,Middle East & Africa,CUST-00348,Delivered,1765.98,0.2703,True,False
ORD-104136,2023-06-10 11:15:02,PRD-0017,Industrial Equipment,Supplier-09,WH-East,715,452,6,90.96,2023-06-16 11:15:02,0,28,8819.82,Asia Pacific,CUST-01327,Delivered,6217.29,0.2951,True,False
ORD-107091,2023-06-10 13:15:22,PRD-0020,Industrial Equipment,Supplier-03,WH-South,544,425,25,480.49,2023-07-05 13:15:22,0,26,11173.83,Middle East & Africa,CUST-00547,Delivered,8219.8,0.2644,True,False
ORD-103513,2023-06-10 13:15:22,PRD-0038,Consumer Goods,Supplier-01,WH-Central,552,339,22,493.38,2023-07-02 13:15:22,0,23,4737.97,Australia & Oceania,CUST-00060,Delivered,2759.51,0.4176,True,False
ORD-107454,2023-06-10 15:38:25,PRD-0011,Packaging Materials,Supplier-16,WH-North,180,177,10,151.32,2023-06-20 15:38:25,0,12,2916.88,North America,CUST-00923,Delayed,2006.59,0.3121,True,False
ORD-100736,2023-06-10 16:24:43,PRD-0006,Raw Materials,Supplier-05,WH-North,216,162,27,427.49,2023-07-07 16:24:43,0,16,8109.84,Latin America,CUST-01273,Delivered,6494.09,0.1992,True,False
ORD-104412,2023-06-11 03:10:14,PRD-0044,Electronics,Supplier-01,WH-North,273,291,23,435.75,2023-07-04 03:10:14,0,16,1690.0,Europe,CUST-01025,Delivered,1031.81,0.3895,True,True
ORD-107944,2023-06-11 10:21:14,PRD-0038,Consumer Goods,Supplier-01,WH-Central,361,339,27,455.65,2023-07-08 10:21:14,2,27,5003.74,Asia Pacific,CUST-01205,Delivered,3239.42,0.3526,False,False
ORD-106414,2023-06-11 10:21:14,PRD-0017,Industrial Equipment,Supplier-09,WH-West,815,452,6,116.64,2023-06-17 10:21:14,0,34,10632.44,Asia Pacific,CUST-00798,Delivered,7549.57,0.2899,True,False
ORD-103794,2023-06-11 19:44:49,PRD-0033,Industrial Equipment,Supplier-11,WH-North,239,194,9,159.3,2023-06-20 19:44:49,0,17,454.64,North America,CUST-00436,Delivered,332.22,0.2693,True,False
ORD-101115,2023-06-11 19:44:49,PRD-0050,Industrial Equipment,Supplier-08,WH-Central,393,258,23,402.88,2023-07-04 19:44:49,2,15,8576.7,Asia Pacific,CUST-00897,Delivered,5663.37,0.3397,False,False
ORD-100351,2023-06-11 22:14:56,PRD-0047,Packaging Materials,Supplier-10,WH-West,646,485,12,233.35,2023-06-23 22:14:56,0,27,16036.21,Latin America,CUST-00804,Delivered,11576.23,0.2781,True,False
ORD-103300,2023-06-12 00:02:41,PRD-0018,Raw Materials,Supplier-11,WH-Central,109,95,19,285.94,2023-07-01 00:02:41,2,6,1191.28,Middle East & Africa,CUST-00201,Delivered,1057.38,0.1124,False,False
ORD-108121,2023-06-12 00:02:41,PRD-0051,Automotive Parts,Supplier-15,WH-North,618,402,11,143.57,2023-06-23 00:02:41,0,37,13953.65,Europe,CUST-00573,Delivered,10938.45,0.2161,True,False
ORD-105619,2023-06-12 12:03:55,PRD-0052,Automotive Parts,Supplier-06,WH-East,345,223,12,171.19,2023-06-24 12:03:55,0,12,2683.36,Australia & Oceania,CUST-00455,Delivered,2378.31,0.1137,True,False
ORD-107837,2023-06-12 12:58:35,PRD-0037,Automotive Parts,Supplier-10,WH-East,504,332,19,229.23,2023-07-01 12:58:35,1,22,8891.84,North America,CUST-00194,Delayed,7704.42,0.1335,False,False
ORD-102182,2023-06-12 17:03:05,PRD-0002,Packaging Materials,Supplier-16,WH-West,207,131,11,213.51,2023-06-23 17:03:05,0,4,962.48,Asia Pacific,CUST-01005,Delivered,788.93,0.1803,True,False
ORD-107117,2023-06-12 19:06:05,PRD-0058,Consumer Goods,Supplier-16,WH-North,133,112,17,208.23,2023-06-29 19:06:05,2,7,2650.55,North America,CUST-00426,Delivered,1765.98,0.3337,False,False
ORD-105044,2023-06-13 03:08:13,PRD-0026,Consumer Goods,Supplier-03,WH-South,92,94,23,350.79,2023-07-06 03:08:13,0,7,1085.64,Australia & Oceania,CUST-00474,Delivered,775.25,0.2859,True,True
ORD-100753,2023-06-13 08:33:37,PRD-0033,Industrial Equipment,Supplier-11,WH-South,352,194,18,397.63,2023-07-01 08:33:37,1,8,225.68,Australia & Oceania,CUST-00027,Delivered,156.34,0.3072,False,False
ORD-100606,2023-06-13 08:33:37,PRD-0055,Packaging Materials,Supplier-14,WH-Central,280,162,17,355.6,2023-06-30 08:33:37,0,0,0.0,Middle East & Africa,CUST-01134,Cancelled,0.0,0.0,False,False
ORD-105219,2023-06-13 09:42:16,PRD-0051,Automotive Parts,Supplier-15,WH-Central,722,402,16,169.67,2023-06-29 09:42:16,1,23,9366.37,Latin America,CUST-01055,Delivered,6799.57,0.274,False,False
ORD-107184,2023-06-13 10:00:09,PRD-0030,Raw Materials,Supplier-03,WH-North,468,456,27,341.41,2023-07-10 10:00:09,1,33,1713.48,North America,CUST-01325,Delivered,1497.28,0.1262,False,False
ORD-105361,2023-06-13 10:00:09,PRD-0016,Electronics,Supplier-02,WH-North,480,285,1,28.9,2023-06-14 10:00:09,0,22,3546.1,Latin America,CUST-00908,Delivered,2859.72,0.1936,True,False
ORD-101156,2023-06-13 13:33:10,PRD-0025,Packaging Materials,Supplier-17,WH-Central,590,360,13,148.5,2023-06-26 13:33:10,0,27,9557.3,Middle East & Africa,CUST-00093,Delivered,6427.79,0.3274,True,False
ORD-107598,2023-06-13 23:40:48,PRD-0054,Electronics,Supplier-10,WH-South,441,337,15,309.26,2023-06-28 23:40:48,0,18,9067.64,Asia Pacific,CUST-01385,Delivered,6025.23,0.3355,True,False
ORD-101051,2023-06-14 00:20:13,PRD-0052,Automotive Parts,Supplier-06,WH-Central,352,223,13,218.86,2023-06-27 00:20:13,1,13,2918.45,North America,CUST-00033,Delivered,2576.51,0.1172,False,False
ORD-101284,2023-06-14 00:20:13,PRD-0011,Packaging Materials,Supplier-16,WH-North,204,177,12,111.32,2023-06-26 00:20:13,0,12,2811.72,Europe,CUST-00866,Delayed,2006.59,0.2863,True,False
ORD-100422,2023-06-14 01:36:24,PRD-0004,Automotive Parts,Supplier-09,WH-Central,195,156,12,227.11,2023-06-26 01:36:24,4,8,2340.39,Latin America,CUST-00649,Delivered,2010.27,0.1411,False,False
ORD-101736,2023-06-14 02:39:26,PRD-0056,Electronics,Supplier-16,WH-Central,223,169,15,186.68,2023-06-29 02:39:26,0,4,720.41,Latin America,CUST-00839,Delivered,513.31,0.2875,True,False
ORD-101849,2023-06-14 04:27:43,PRD-0047,Packaging Materials,Supplier-10,WH-Central,847,485,19,257.66,2023-07-03 04:27:43,1,36,22033.71,Asia Pacific,CUST-00603,Delivered,15434.97,0.2995,False,False
ORD-106823,2023-06-14 04:27:43,PRD-0004,Automotive Parts,Supplier-09,WH-South,295,156,5,98.65,2023-06-19 04:27:43,0,9,2614.22,Asia Pacific,CUST-00187,Delivered,2261.56,0.1349,True,False
ORD-108487,2023-06-14 04:27:43,PRD-0028,Automotive Parts,Supplier-17,WH-North,798,429,17,314.08,2023-07-01 04:27:43,2,28,10056.84,Middle East & Africa,CUST-00389,Delivered,7198.82,0.2842,False,False
ORD-104690,2023-06-14 07:02:24,PRD-0011,Packaging Materials,Supplier-16,WH-East,307,177,13,196.38,2023-06-27 07:02:24,0,8,2009.47,Europe,CUST-00182,Delayed,1337.73,0.3343,True,False
ORD-100227,2023-06-14 09:24:17,PRD-0022,Automotive Parts,Supplier-15,WH-East,84,73,13,118.11,2023-06-27 09:24:17,0,8,486.88,Latin America,CUST-01109,Delivered,399.12,0.1802,True,False
ORD-102896,2023-06-14 21:47:01,PRD-0044,Electronics,Supplier-01,WH-Central,358,291,27,552.03,2023-07-11 21:47:01,2,22,2194.79,Europe,CUST-00270,Delayed,1418.75,0.3536,False,False
ORD-103198,2023-06-14 21:47:01,PRD-0016,Electronics,Supplier-02,WH-South,445,285,6,74.83,2023-06-20 21:47:01,0,22,3544.62,Latin America,CUST-00151,Delivered,2859.72,0.1932,True,False
ORD-103885,2023-06-15 09:07:46,PRD-0021,Packaging Materials,Supplier-04,WH-West,97,98,11,170.19,2023-06-26 09:07:46,0,3,1276.48,Europe,CUST-01309,Delivered,921.86,0.2778,True,True
ORD-100230,2023-06-15 09:07:46,PRD-0010,Packaging Materials,Supplier-14,WH-East,255,237,25,362.22,2023-07-10 09:07:46,4,22,4854.04,Australia & Oceania,CUST-00203,Delivered,3462.57,0.2867,False,False
ORD-105691,2023-06-15 10:43:34,PRD-0043,Consumer Goods,Supplier-15,WH-East,530,421,13,159.28,2023-06-28 10:43:34,0,21,9612.87,Middle East & Africa,CUST-00276,Delivered,6500.24,0.3238,True,False
ORD-102337,2023-06-15 10:43:34,PRD-0013,Packaging Materials,Supplier-18,WH-South,50,53,26,425.84,2023-07-11 10:43:34,1,3,926.56,Middle East & Africa,CUST-00526,Delivered,725.73,0.2167,False,True
ORD-101794,2023-06-15 16:16:13,PRD-0031,Electronics,Supplier-03,WH-Central,203,157,23,499.24,2023-07-08 16:16:13,0,9,4422.73,Australia & Oceania,CUST-00892,Delayed,3149.52,0.2879,True,False
ORD-108459,2023-06-15 20:19:34,PRD-0027,Consumer Goods,Supplier-17,WH-Central,724,426,13,146.74,2023-06-28 20:19:34,0,37,11642.15,Latin America,CUST-01216,Delivered,8643.7,0.2576,True,False
ORD-107034,2023-06-15 20:19:34,PRD-0003,Industrial Equipment,Supplier-05,WH-Central,452,450,26,588.89,2023-07-11 20:19:34,0,31,6942.25,Asia Pacific,CUST-00885,Delivered,4657.64,0.3291,True,False
ORD-103368,2023-06-16 01:43:20,PRD-0031,Electronics,Supplier-03,WH-West,200,157,24,528.14,2023-07-10 01:43:20,0,7,3626.24,Asia Pacific,CUST-00213,Delivered,2449.62,0.3245,True,False
ORD-105045,2023-06-16 20:57:16,PRD-0041,Electronics,Supplier-04,WH-West,606,382,9,223.15,2023-06-25 20:57:16,0,25,6238.7,Asia Pacific,CUST-00606,Delivered,4460.83,0.285,True,False
ORD-101152,2023-06-16 22:49:11,PRD-0056,Electronics,Supplier-16,WH-Central,246,169,18,158.34,2023-07-04 22:49:11,3,10,1891.01,North America,CUST-00608,Delayed,1283.28,0.3214,False,False
ORD-101352,2023-06-17 09:36:38,PRD-0019,Electronics,Supplier-07,WH-Central,127,91,12,239.11,2023-06-29 09:36:38,0,8,159.97,Latin America,CUST-00570,Delivered,108.43,0.3222,True,False
ORD-107963,2023-06-17 10:11:37,PRD-0013,Packaging Materials,Supplier-18,WH-South,41,53,27,562.55,2023-07-14 10:11:37,2,9,2610.36,Australia & Oceania,CUST-00787,Delivered,2177.19,0.1659,False,True
ORD-103680,2023-06-17 10:15:54,PRD-0008,Packaging Materials,Supplier-05,WH-North,146,307,26,578.01,2023-07-13 10:15:54,0,27,10990.53,Asia Pacific,CUST-00081,Delivered,8974.87,0.1834,True,True
ORD-106804,2023-06-17 10:15:54,PRD-0005,Packaging Materials,Supplier-10,WH-East,211,152,15,264.63,2023-07-02 10:15:54,0,9,169.55,Europe,CUST-00064,Delayed,136.18,0.1968,True,False
ORD-106952,2023-06-17 13:45:27,PRD-0002,Packaging Materials,Supplier-16,WH-North,183,131,14,250.45,2023-07-01 13:45:27,0,7,1605.19,Australia & Oceania,CUST-00879,Delivered,1380.62,0.1399,True,False
ORD-101366,2023-06-17 15:28:40,PRD-0054,Electronics,Supplier-10,WH-North,474,337,18,324.19,2023-07-05 15:28:40,0,19,8649.78,Asia Pacific,CUST-01230,Delayed,6359.97,0.2647,True,False
ORD-108323,2023-06-17 18:27:12,PRD-0031,Electronics,Supplier-03,WH-South,126,157,29,591.41,2023-07-16 18:27:12,3,15,7742.81,Middle East & Africa,CUST-00190,Delivered,5249.19,0.3221,False,True
ORD-107756,2023-06-17 21:47:27,PRD-0043,Consumer Goods,Supplier-15,WH-North,549,421,17,169.59,2023-07-04 21:47:27,2,33,15651.04,Asia Pacific,CUST-00180,Delayed,10214.66,0.3473,False,False
ORD-104916,2023-06-18 00:30:00,PRD-0027,Consumer Goods,Supplier-17,WH-Central,527,426,15,346.03,2023-07-03 00:30:00,0,28,8953.8,Middle East & Africa,CUST-00975,Delivered,6541.18,0.2695,True,False
ORD-108839,2023-06-18 02:48:32,PRD-0016,Electronics,Supplier-02,WH-East,476,285,5,51.56,2023-06-23 02:48:32,0,17,2890.44,Europe,CUST-00507,Delivered,2209.78,0.2355,True,False
